final algo,Song Id,Song,name_of_song,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skewness,spectral_constrast_mean0,spectral_constrast_mean1,spectral_constrast_mean2,spectral_constrast_mean3,spectral_constrast_mean4,spectral_constrast_mean5,spectral_constrast_mean6,spectral_contrast_std0,spectral_contrast_std1,spectral_contrast_std2,spectral_contrast_std3,spectral_contrast_std4,spectral_contrast_std5,spectral_contrast_std6,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_skewness,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_skewness,tempo
Class_Ha,268,Tu jo Mila,tu_jo_mila.mp3,0.350813375,0.220794639,0.176355702,0.202566246,0.280547565,0.260406981,0.275962932,0.291258959,0.224426549,0.145990826,0.176213014,0.299091124,0.138855183,0.12602394,0.141699058,0.133100718,0.164805851,0.165133928,0.125517211,0.182660788,0.130231924,0.152732676,0.124958956,0.154734639,-87.07849204,129.4974534,5.660329676,27.93029238,8.458313683,0.305233136,-7.350228413,4.002693574,-13.45652588,4.767731122,-3.95947821,-1.278392888,-1.896275837,69.62268608,22.51221984,20.66817805,12.97915877,11.68976677,10.72233017,9.439897481,10.23057919,8.772852443,9.311140699,8.529327766,8.726442715,8.374391797,1502.177721,521.5252568,1.523337012,31.43217691,21.88991128,27.25133224,24.12330754,22.62067015,22.198069,35.10893821,7.263083072,5.254945196,4.794129883,3.685794063,3.758964432,3.780850775,3.342912194,3065.910628,1330.217886,1.268283722,0.05308339,0.024067786,1.494441845,123.046875
Class_Sa,269,Tu meri jindgi hai,tu_meri_jindgi_hai.mp3,0.214321436,0.177283174,0.112354348,0.099209434,0.178135728,0.277973307,0.253846406,0.261795596,0.287753513,0.354186331,0.371856186,0.307597774,0.149228958,0.129935416,0.100525536,0.105827631,0.12877964,0.166013373,0.136242365,0.134496526,0.160962419,0.120079279,0.150022805,0.113855303,-31.9006769,57.78719792,-10.37129981,26.42985169,-0.977959348,6.754301375,3.096438057,9.269140576,-4.937031769,5.25360584,-15.42073415,4.438899258,-5.051490291,46.31362216,28.5096682,15.76570126,15.83224908,13.60956035,10.63713149,10.97313731,14.60304267,13.37029822,11.70555534,11.1824401,9.932269954,11.71777218,3073.611772,761.2849192,-0.311164008,29.03993987,21.10932026,22.18053988,24.81635742,23.49508041,23.75398351,60.8438996,6.602965872,6.130459844,5.649438999,4.027403566,4.153148792,3.992999557,3.596453106,6285.686991,1569.580087,-0.49028578,0.127567823,0.057945377,0.206803838,123.046875
Class_Ca,270,Tu rang sharabton ka,tu_rang_sharabton_ka.mp3,0.221469108,0.176053515,0.146109117,0.115459606,0.101279025,0.267484901,0.368198767,0.289543395,0.220049835,0.256524862,0.355786622,0.326912354,0.14461844,0.131597536,0.11789464,0.135489456,0.100131475,0.14142514,0.159731679,0.127491784,0.140392584,0.129288766,0.166557166,0.173008936,-64.46164005,99.29328426,6.663592937,9.466591895,6.261080393,-2.351407435,0.517458209,-0.911380299,-7.642224493,0.47686175,-11.06584767,4.019151648,-6.507915627,50.22249413,21.16117994,15.89012088,17.34642,12.46111674,14.14699931,11.67278085,9.554952052,9.673983453,10.11923705,10.31572361,13.8930974,9.269507305,2153.415017,596.5658565,1.83987346,32.01850295,21.91659207,28.31811267,25.1674224,21.624501,20.03732786,33.09604675,6.219943136,4.835858626,6.295904453,5.506711637,4.423729489,3.348619988,2.265654466,4774.000299,1619.469471,0.501648955,0.056417459,0.016900859,0.674432092,89.10290948
Class_Ca,271,Tu thodi der hor ther ja,tu_thodi_der_hor_ther_ja.mp3,0.144185759,0.199923874,0.3414326,0.311357053,0.224663917,0.176875614,0.124263113,0.077000056,0.066313033,0.251528294,0.345252773,0.265748974,0.171973618,0.151386287,0.167119898,0.228800312,0.189570162,0.196515509,0.153355503,0.143840102,0.109772739,0.172951727,0.210994476,0.164593185,-88.7476464,91.26280265,-7.728711875,10.29940771,3.414999114,-4.259582534,1.833730017,-0.570604607,-5.793646809,-0.865920056,-8.471031933,7.063784428,1.943039056,51.24605215,23.44814707,16.3167997,16.01080387,10.8016984,20.14367462,12.78676444,10.94839731,10.04559054,9.437645748,11.23131339,14.67099702,11.84922216,2187.542958,562.9584152,1.380779437,26.84426432,20.38088992,29.3574357,28.40489326,26.71363751,25.42317999,33.65181322,6.371379565,4.807469357,4.614309999,3.397539345,3.647649385,3.986225595,2.643536288,4563.718237,1529.352117,0.713529139,0.071251081,0.020311029,0.372013707,92.28515625
Class_Ha,272,tu tu tu tu meri Mai tera hone lga,tu_tu_tu_tu_meri_mai_tera_hone_lga.mp3,0.268223695,0.240400182,0.160746843,0.159309824,0.200259428,0.198821213,0.246499737,0.289711486,0.35427697,0.375424659,0.327769603,0.275520642,0.102477972,0.105774831,0.097300246,0.096505436,0.147500246,0.11689921,0.131804658,0.100007277,0.083980447,0.095351114,0.095009025,0.128366854,-62.69465503,58.82770309,-0.007504797,9.975423896,1.033204941,3.122710356,-8.053532148,1.122103845,-10.37178703,0.058084974,-6.109887859,1.021862402,-5.938778354,57.10233807,16.61336715,14.53499992,17.40169766,14.06675891,13.27941779,15.19360454,12.40817232,13.07226675,10.43250077,10.19231846,11.70256294,9.998908269,3098.702893,528.8858747,1.447078773,29.2268506,20.82602,25.22175546,22.28968202,21.58061078,18.14884172,34.79537894,5.636545882,5.006194979,4.9788826,4.644448518,4.130796002,3.414199197,3.26008352,6923.678967,838.4240014,-0.292640575,0.09313568,0.035372485,0.459098577,135.9991776
Class_Ha,273,Tuhi hi meri shab hai,tuhi_hi_meri_shab_hai.mp3,0.243438176,0.227708908,0.157348647,0.157644784,0.22424882,0.275564386,0.221659044,0.168581444,0.216638947,0.284219712,0.326453647,0.276714803,0.162204153,0.162671863,0.140001999,0.193940802,0.169515945,0.178035092,0.155690093,0.140133734,0.161410798,0.155154303,0.187024319,0.158885671,-93.11445864,92.02706393,-21.00860513,25.63398346,-38.9638659,12.96538332,-7.949975978,8.918455936,-21.34652268,7.710390096,-12.38295195,3.20797703,-6.987595271,59.79206133,25.28709578,20.94557813,19.93656746,20.04553903,12.86413225,14.27345592,11.7982878,15.47014767,13.07628928,11.0139223,15.88690609,10.66450496,2411.962761,621.0204386,0.962429139,26.36305932,21.87855852,25.95281864,25.19526931,21.43410286,20.1546151,61.84237938,7.672226667,6.301746904,5.175832935,4.613292013,3.601690361,2.717124785,4.275658433,5066.431864,1181.86992,0.642377385,0.088267229,0.036314651,0.802831439,123.046875
Class_Ca,274,Tuje dekha to ye Jana Sanam,tuje_dekha_to_ye_jana_sanam.mp3,0.215654054,0.188072176,0.210495709,0.263378517,0.306694158,0.254108374,0.272333074,0.266614278,0.220615747,0.201631928,0.267851602,0.302707943,0.137198154,0.122874157,0.142879914,0.132639018,0.155682007,0.12793296,0.148447214,0.150313405,0.123943111,0.145359552,0.138992597,0.186781955,-224.8741293,69.63589949,-26.01372969,23.7463734,-12.56923104,11.88658786,-6.270672223,2.976852283,-11.18098531,5.815417362,-5.331060365,0.540992998,-4.453243318,51.77179975,23.12457029,18.87983179,16.26730187,13.33325644,9.502854541,11.99227993,10.01224378,9.697952394,10.54225277,10.56655883,8.422739308,8.374947125,2743.739041,580.4616209,0.966905533,33.57126857,22.21304163,25.16354214,23.47345725,22.09097996,19.94623415,37.8289146,5.99246381,5.138242232,4.575900843,4.448841156,3.576082682,2.654703466,2.955331379,5338.892716,1072.013906,0.472851826,0.101690995,0.036131195,0.296709518,95.703125
Class_Ca,275,Tujh me rabb dikhta hai yaara Mai kya Karu,tujh_me_rabb_dikhta_hai_yaara_mai_kya_karu.mp3,0.283916217,0.282652743,0.321690948,0.358467618,0.305465375,0.218779194,0.177235662,0.284634698,0.279603118,0.189676329,0.189009649,0.197514678,0.142692743,0.132517526,0.090309984,0.125610027,0.082677179,0.136683349,0.09720955,0.114196833,0.119259175,0.097999068,0.139696849,0.108693367,-103.1097919,124.7323393,1.574501986,24.6341302,4.818337368,10.20745239,1.521114344,7.632146826,-0.822229152,4.387489747,-4.539627402,2.54988867,-2.331716327,57.21557464,28.48039373,15.90823121,15.66893841,11.14943832,10.350388,11.50208576,11.9459515,10.7250518,9.571360031,10.01034698,10.28052171,8.701705093,1609.714619,585.3154018,2.07694283,26.90201888,19.20295443,23.91967453,25.14923353,22.43072258,20.84039574,35.07824036,5.681251219,4.8776107,4.84453888,4.973261373,3.886132618,3.313879975,3.661003366,3263.3386,1433.398487,0.985748624,0.055977364,0.022189478,0.502866941,107.6660156
Class_Ex,276,Tuk Tuk (Sultan),tuk_tuk_(sultan).mp3,0.142919884,0.150987176,0.187179353,0.375117393,0.502504658,0.419388985,0.254975153,0.192359052,0.161068803,0.161913501,0.157525865,0.149455498,0.097570341,0.104057608,0.121441801,0.106293851,0.127836478,0.103032912,0.118629547,0.11515864,0.106978483,0.140891741,0.098124766,0.098460717,-48.79370755,82.84196169,-7.841595493,12.45700182,9.498704507,-0.107259563,2.965621928,-0.702111304,-0.355921331,6.885997185,-3.631873469,7.530554149,-3.802799898,51.80618528,23.78474551,20.83829867,16.19417642,15.18361857,14.68053939,12.2044623,13.23138502,10.56111798,9.823353061,9.456899779,9.851773131,8.213280276,2525.865081,674.4885245,0.679142822,21.96742924,18.57535142,21.19710749,20.30127591,20.74379197,19.90625498,32.62664933,6.208981522,5.10378421,5.130478499,4.873440335,4.400743786,4.502398509,2.04582899,5415.971417,1642.599729,0.107181137,0.075969684,0.037423471,0.222089269,107.6660156
Class_Ca,277,Tum hi ho,tum_hi_ho.mp3,0.255410847,0.322108456,0.270735202,0.136005749,0.133856086,0.225692659,0.281404579,0.231750677,0.266964839,0.276689835,0.229977805,0.220253675,0.124241099,0.185270774,0.145337058,0.125744207,0.165306327,0.13347625,0.184598047,0.113233214,0.143159069,0.151899397,0.16068479,0.200280827,-152.0089168,125.3641654,11.91083586,22.94307342,13.73281291,2.236817736,-7.856180982,4.074008129,-10.17477007,-2.211272053,-8.224670463,-6.01240776,-5.81510947,41.73410187,30.90360159,23.81470419,12.37285178,13.30691705,11.39054394,12.46712601,10.00064109,9.448190155,12.45801706,11.39932745,11.87118213,10.44007403,1617.608916,640.1346173,1.61308502,31.74226331,24.82896473,30.23100162,28.16962965,27.38936101,25.02381178,39.065253,5.814032799,4.609913601,4.643678003,4.999456143,5.412412006,6.253271456,5.977678488,3505.191305,1862.353486,0.951489385,0.056994931,0.027176859,1.174273089,99.38401442
Class_Sa,278,Tum Ho Toh Lagta Hai (TUM HO TOH LAGTA HAIN),tum_ho_toh_lagta_hai_(tum_ho_toh_lagta_hain).mp3,0.231254093,0.194230999,0.19900358,0.179055495,0.165221337,0.167946278,0.269402265,0.293779694,0.259639646,0.23082794,0.190197827,0.19698128,0.226358069,0.173103668,0.201119303,0.214841922,0.170236714,0.191932513,0.152461852,0.210299369,0.167127186,0.199955303,0.171885865,0.168869758,-43.75628853,99.25731618,14.74829587,27.32715893,-2.004399633,13.47406924,-9.394446845,-0.830507383,-3.701684083,5.444237311,-4.174545669,3.702999686,-1.588676249,50.76324443,24.39659679,17.176997,15.50175606,13.1056755,10.76680205,12.7793742,10.49913018,8.865012324,9.672052809,8.542556292,7.014676836,8.269337246,2128.16311,658.0627685,1.334443631,29.26701914,22.31168782,26.64911278,22.3525218,21.50072161,19.07171142,36.91565672,5.366559431,4.756713618,5.215850615,3.580187053,4.87576219,2.9567369,4.10481155,4946.790921,1485.400677,-0.062409554,0.047328323,0.016954756,0.20995185,135.9991776
Class_Sa,279,tum humare nahi to kya gm hai,tum_humare_nahi_to_kya_gm_hai.mp3,0.246371227,0.31211751,0.289840495,0.215165789,0.254157305,0.290418099,0.281574193,0.238332327,0.204978045,0.174589559,0.164559955,0.142198784,0.160771105,0.139099112,0.153310471,0.125013686,0.149879343,0.171203626,0.155282026,0.202464924,0.158452888,0.178343066,0.167990357,0.142882183,-189.5471207,117.8771733,6.29852099,29.07957144,7.41982266,10.24838569,-2.456368712,2.251653357,-4.938384892,3.406162745,0.077281338,4.71946307,0.007721565,51.30186205,29.00504092,17.13459129,13.9341154,11.74493148,8.664474551,10.06662756,9.511912861,8.948908462,9.035512276,9.75907674,9.469281697,9.119994768,1691.720634,687.1112391,1.4631488,27.42709655,24.5090391,27.22614454,24.43369657,24.24975796,21.2673499,35.26358443,6.211972846,4.845501611,4.629853352,4.284165244,5.191778865,4.325464089,3.531555256,3626.69057,1740.985424,1.020265223,0.04849914,0.024083777,2.219853879,83.35433468
Class_Ca,280,Tum itna jo muskura rhe ho,tum_itna_jo_muskura_rhe_ho.mp3,0.2382037,0.192764719,0.129417173,0.144061808,0.282661095,0.317599364,0.203156167,0.137779702,0.256533985,0.341394775,0.274937397,0.237103618,0.182034926,0.159123129,0.169081368,0.126580576,0.168195612,0.199471888,0.163174811,0.113260205,0.157469605,0.168347426,0.151218732,0.163712207,-169.4960239,73.44411574,6.600447853,38.63295283,3.481929962,0.841296593,-6.262578784,8.154988277,-18.5282881,5.702160987,-16.06249288,1.373478242,-13.14429084,54.02336186,43.52432085,22.74738555,17.69826495,15.10999116,9.145486619,12.53494656,10.5385557,8.632708539,9.691822814,9.489994276,8.086918323,8.156844399,2764.147959,1297.561536,0.303420785,37.43423681,25.13295984,28.65692697,26.30317154,25.59758952,23.79072386,49.7152613,5.720873343,6.25117395,5.20448589,4.213937357,3.780966997,3.428227079,7.479291868,5845.052156,2383.583302,-0.291009978,0.10814466,0.093694357,1.533627015,184.5703125
Class_Ca,281,Tumhe Dillagi (Dillagi),tumhe_dillagi_(dillagi).mp3,0.354851179,0.25701746,0.140272926,0.142749053,0.100150464,0.12034952,0.170592816,0.330887034,0.363427784,0.23675863,0.141499619,0.287269341,0.243504468,0.176220412,0.127812279,0.124048961,0.110291595,0.152831343,0.139102984,0.171244905,0.181519133,0.177619485,0.126164275,0.165839689,-151.2930419,125.5539004,13.3914415,32.33649583,13.52409226,7.211495914,0.818069885,0.178732712,-8.191111194,-1.929207641,-2.936223209,3.400243294,-1.021622966,98.21040718,35.73704336,19.38405065,20.63880356,13.71383235,11.5912504,9.854188221,11.26751289,10.32882757,11.35720992,10.53952275,8.696501269,9.544642755,1395.064067,772.9648532,1.679847872,30.79356788,24.43539526,27.73797792,24.9325388,23.92450343,23.58384645,38.01115603,6.301978247,5.336519409,5.141951476,5.571643615,6.721650937,6.64531821,5.954279227,2912.203224,1824.709053,0.851429702,0.03857403,0.021248241,1.425541386,89.10290948
Class_Ha,282,Tumko paya hai to jaise khoya Hun,tumko_paya_hai_to_jaise_khoya_hun.mp3,0.252804874,0.201859776,0.125946729,0.160738436,0.299495879,0.351016483,0.301984041,0.227053554,0.202806612,0.186525801,0.200086633,0.232187061,0.177154085,0.162009139,0.132357795,0.158012806,0.15351249,0.207929429,0.133509216,0.171799269,0.156892828,0.157505809,0.209844539,0.142832836,-101.8110973,74.9310894,12.18786963,30.86753297,8.672489122,-0.510900159,1.849366126,4.102246956,-4.227578542,3.480730669,-6.335113143,-2.615669702,-4.569101024,50.82214217,27.4304985,17.49241492,17.0639738,11.57822554,10.83553272,11.34105128,10.65967318,10.18042261,10.17325701,9.752496476,9.067812981,9.49479198,2639.746312,788.606112,1.615532448,26.81440489,22.4347108,24.4619805,24.44302989,23.22053509,21.77470504,35.78340161,5.918705175,4.891505547,4.862574156,4.830404657,4.074498896,3.535411508,3.299563044,5776.62757,1553.540204,0.141405783,0.07640619,0.039442861,1.389290206,143.5546875
Class_Ca,283,Tune kya kr daala Mr gyi mai mit gyi Mai ( Teri deewani),tune_kya_kr_daala_mr_gyi_mai_mit_gyi_mai_(_teri_deewani).mp3,0.180210695,0.206327374,0.277107878,0.34800184,0.372603845,0.302679076,0.231798117,0.207500384,0.170223554,0.190702268,0.197053267,0.221425886,0.151067762,0.130215224,0.143722298,0.106936572,0.18723353,0.103250929,0.155743141,0.137616221,0.136029115,0.163896101,0.118321373,0.162711744,-181.8384801,73.60533104,20.7310024,23.50098083,17.13677681,-1.272758644,1.474363044,5.136678265,-6.768429897,4.132812353,-6.532670382,2.994553127,-7.127474343,67.48158362,33.89031182,20.40721718,18.48626896,15.01509499,10.62474255,11.45518671,8.934265339,8.950110305,8.955451229,8.62826075,8.244763447,7.309846103,2724.238271,894.1456495,-0.225841215,33.11812074,21.39108927,26.96809879,26.0941166,23.95225137,24.0646856,38.66549014,5.538402943,4.502548742,5.000687183,4.720854997,3.940343607,3.236175013,3.412292753,6371.828137,2086.855071,-1.111413215,0.098491846,0.044833446,0.768603599,161.4990234
Class_Ha,284,Tuti bole wedding di,tuti_bole_wedding_di.mp3,0.293012382,0.230049892,0.191485888,0.168922049,0.156603981,0.186933418,0.200086106,0.202772429,0.305419618,0.378533247,0.400919366,0.371517415,0.086467704,0.10037945,0.112911533,0.105009064,0.118143437,0.106541647,0.108591058,0.092317545,0.08147302,0.09128625,0.088752005,0.101336425,-43.04730809,64.7806323,1.000768919,23.81208494,5.477296517,10.90333705,-0.247316418,7.389343304,-3.504314775,9.776926642,-0.940071192,7.447498089,-1.516496175,56.83630608,24.13119119,20.52616998,16.82505962,15.35804811,16.34219613,11.84231257,12.44171803,10.87188197,11.32914227,10.50674047,8.662082266,8.434910316,2805.835083,678.4643337,0.981860701,28.20912207,18.95651679,21.93364748,20.67366346,20.41947727,19.34917464,34.41140277,5.602957483,5.903363989,5.936822006,5.149000032,4.793721253,4.395591519,2.633531701,6171.121017,1239.413483,-0.819016895,0.081471163,0.038429224,0.27734248,95.703125
Class_Ha,285,Twist Kamariya (Bareilly Ki Barfi),twist_kamariya_(bareilly_ki_barfi).mp3,0.377075083,0.272056967,0.152581001,0.173474948,0.219806278,0.190008552,0.179072077,0.210487633,0.314002554,0.372423391,0.266717808,0.279145112,0.168159947,0.102792723,0.116109975,0.10786095,0.111339718,0.117555905,0.114561271,0.11889647,0.121548053,0.15920492,0.109718747,0.116975455,6.364826601,67.85789276,-6.630208723,8.938551796,5.236466188,5.236989269,1.178720441,9.108364638,-0.4469637,9.761299367,1.959946646,4.294747576,-1.712419965,49.6628738,24.39648556,18.81254371,16.67134133,10.64455364,9.926622333,8.931921444,8.367997681,7.711146001,7.727384877,7.588606654,6.501960512,7.097129851,2992.549934,747.7400312,0.478803011,24.45531038,16.43336485,20.42416593,19.35321799,18.76223836,17.38969736,32.70008319,6.359961462,4.442256001,4.981892847,4.652733686,3.884463014,2.610317903,2.426036761,6455.135967,1378.489452,-0.47426418,0.094067269,0.047103377,0.927169262,151.9990809
Class_Ha,286,tyar Dhyan kidhr hai Tera Hero idhar hai,tyar_dhyan_kidhr_hai_tera_hero_idhar_hai.mp3,0.17024219,0.185018576,0.247924335,0.285027395,0.291483458,0.284633231,0.231172015,0.209947033,0.215312344,0.286938504,0.324480295,0.245330622,0.105431464,0.119159062,0.122153283,0.165822791,0.144171677,0.17104917,0.156398894,0.103854677,0.150506679,0.134132899,0.165097704,0.12445827,-68.74373137,80.36095627,10.44312705,14.48915734,0.260201202,6.130214788,-6.672447513,8.131178045,-3.976631458,8.929285854,1.602169742,1.87223034,-0.541087039,60.87959894,20.40665102,18.07964848,16.1161357,13.10368881,10.34638314,11.16138429,9.879665165,9.853813383,10.08156775,9.813762426,10.39174199,8.573147629,2647.463665,641.9728893,0.826560274,28.61223512,21.65715631,24.73529147,22.92679595,22.51657898,20.69500531,33.28766115,5.443787298,5.632531588,5.31441316,4.694665329,4.180018608,3.423953149,2.402046316,6101.192274,1320.636978,-0.420399746,0.076969678,0.026980689,0.419307817,135.9991776
Class_Ca,287,Ya Ali,ya_ali.mp3,0.370099478,0.26318853,0.095805672,0.100696907,0.231615879,0.352313722,0.309507105,0.268432089,0.282038397,0.29512217,0.295123621,0.307869726,0.076127468,0.066816939,0.075270048,0.086869064,0.072818328,0.101121989,0.077364338,0.083345999,0.099063848,0.081515207,0.08729785,0.065443406,-35.14767586,76.35181349,-25.40539235,39.25988949,-30.13982831,24.71166999,-28.77279412,16.48499474,-25.02235487,13.54458333,-18.10406459,10.0181544,-14.33444397,27.77635144,24.31488675,20.04038114,16.56752189,13.6850423,11.53465299,10.73756976,10.46181375,7.945474323,8.76965598,7.749887061,7.336795215,7.372324267,3103.007238,590.1400863,0.644843462,25.49906939,17.28659357,22.403705,21.01763803,21.13148999,20.78571448,67.24723463,7.905687941,4.359882298,4.341673263,2.994109487,3.331733193,2.316919346,2.866597054,6238.816441,975.0844986,0.207403158,0.155105449,0.039614978,0.120232285,129.1992188
Class_Sa,288,Ya Rabba Dede koi Jaan bhi agar,ya_rabba_dede_koi_jaan_bhi_agar.mp3,0.090854375,0.159854992,0.191474766,0.251007023,0.299388161,0.299632493,0.288285126,0.218252546,0.283911171,0.377988271,0.276144543,0.09846605,0.090288916,0.14368846,0.174300464,0.130730618,0.132351584,0.119065836,0.171620185,0.13563049,0.140504145,0.203009885,0.136260913,0.10771954,-241.564857,121.8114522,14.60515548,22.37212686,10.52313414,4.404726578,4.43832686,7.26781895,-12.09063723,10.96207568,0.258020993,0.961497459,-0.724798774,63.66653319,40.52256974,25.94105098,18.73597925,18.44023812,12.30687079,10.89322377,10.30376727,11.70133003,11.09005699,10.64481301,8.845783037,9.380592364,1635.328567,763.1584814,1.364538539,25.15174016,19.86367696,24.22530067,24.68120599,24.86917658,24.92424553,38.8784047,6.126186142,4.912356724,4.64431417,6.466533911,5.870295575,4.690946696,5.039154175,3441.49169,1896.571852,0.764469486,0.046712492,0.028293114,1.659970014,143.5546875
